데이터 출처,AIO_Benchmark 하위출처,검색어,지식인_doc_id,지식인_url,검색엔진,AI 검색 요약 활성화 여부,문법적 형태,검색 의도,주제,LLM 확신도
ORCAS,,아웃룩 로그인 마이크로소프트,,,google,TRUE,명사구,이동형,기술,high
ORCAS,,아웃룩 로그인 마이크로소프트,,,naver,TRUE,명사구,이동형,기술,high
ORCAS,,아웃룩 메일 로그인,,,google,TRUE,명사구,이동형,기술,high
ORCAS,,아웃룩 메일 로그인,,,naver,TRUE,명사구,이동형,기술,high
ORCAS,,아웃룩 메일 회수,,,google,FALSE,명사구,거래형,기술,medium
ORCAS,,아웃룩 메일 회수,,,naver,TRUE,명사구,거래형,기술,medium
ORCAS,,아웃룩 없이 PST 파일 읽기,,,google,TRUE,명사형 전성어미,정보형,기술,high
ORCAS,,아웃룩 없이 PST 파일 읽기,,,naver,TRUE,명사형 전성어미,정보형,기술,high
ORCAS,,아웃룩 이메일,,,google,FALSE,명사구,거래형,기술,medium
ORCAS,,아웃룩 이메일,,,naver,TRUE,명사구,거래형,기술,medium
ORCAS,,아웃룩에서 Gmail의 서버 설정,,,google,TRUE,조사 결합 명사구,정보형,기술,high
ORCAS,,아웃룩에서 Gmail의 서버 설정,,,naver,TRUE,조사 결합 명사구,정보형,기술,high
ORCAS,,아웃룩에서 메시지 삭제하는 방법,,,google,TRUE,관형절 포함 명사구,정보형,기술,high
ORCAS,,아웃룩에서 메시지 삭제하는 방법,,,naver,TRUE,관형절 포함 명사구,정보형,기술,high
ORCAS,,아웃소싱의 이점,,,google,TRUE,조사 결합 명사구,정보형,비즈니스 금융,high
ORCAS,,아웃소싱의 이점,,,naver,TRUE,조사 결합 명사구,정보형,비즈니스 금융,high
ORCAS,,아웃캐스트가 왜 해체됐나요,,,google,TRUE,의문문,정보형,엔터테인먼트,high
ORCAS,,아웃캐스트가 왜 해체됐나요,,,naver,TRUE,의문문,정보형,엔터테인먼트,high
ORCAS,,아이 클라우드,,,google,FALSE,명사구,이동형,기술,high
ORCAS,,아이 클라우드,,,naver,TRUE,명사구,이동형,기술,high
ORCAS,,아이들의 입안 염증,,,google,TRUE,조사 결합 명사구,정보형,건강,medium
ORCAS,,아이들의 입안 염증,,,naver,FALSE,조사 결합 명사구,정보형,건강,medium
ORCAS,,아이맥스 안경,,,google,TRUE,명사구,상업형,엔터테인먼트,medium
ORCAS,,아이맥스 안경,,,naver,FALSE,명사구,상업형,엔터테인먼트,medium
ORCAS,,아이젠하워 달러 가치,,,google,TRUE,명사구,상업형,비즈니스 금융,medium
ORCAS,,아이젠하워 달러 가치,,,naver,FALSE,명사구,상업형,비즈니스 금융,medium
ORCAS,,아이콘 크기 변경하기,,,google,TRUE,명사형 전성어미,정보형,기술,high
ORCAS,,아이콘 크기 변경하기,,,naver,TRUE,명사형 전성어미,정보형,기술,high
ORCAS,,아이클라우드 다운로드,,,google,TRUE,명사구,거래형,기술,high
ORCAS,,아이클라우드 다운로드,,,naver,TRUE,명사구,거래형,기술,high
ORCAS,,아이클라우드 이메일 변경하는 방법,,,google,TRUE,관형절 포함 명사구,정보형,기술,high
ORCAS,,아이클라우드 이메일 변경하는 방법,,,naver,FALSE,관형절 포함 명사구,정보형,기술,high
ORCAS,,아이클라우드에서 사진 가져오기,,,google,TRUE,명사형 전성어미,정보형,기술,high
ORCAS,,아이클라우드에서 사진 가져오기,,,naver,TRUE,명사형 전성어미,정보형,기술,high
ORCAS,,아이튠즈 계정 이메일 변경,,,google,FALSE,명사구,정보형,기술,high
ORCAS,,아이튠즈 계정 이메일 변경,,,naver,TRUE,명사구,정보형,기술,high
ORCAS,,아이튠즈 접근 방법,,,google,TRUE,명사구,정보형,기술,medium
ORCAS,,아이튠즈 접근 방법,,,naver,TRUE,명사구,정보형,기술,medium
ORCAS,,아이튠즈로 아이패드 잠금 해제하는 방법,,,google,TRUE,관형절 포함 명사구,정보형,기술,high
ORCAS,,아이튠즈로 아이패드 잠금 해제하는 방법,,,naver,TRUE,관형절 포함 명사구,정보형,기술,high
ORCAS,,아이튠즈에서 음악 구매하는 방법,,,google,TRUE,관형절 포함 명사구,상업형,엔터테인먼트,high
ORCAS,,아이튠즈에서 음악 구매하는 방법,,,naver,TRUE,관형절 포함 명사구,상업형,엔터테인먼트,high
ORCAS,,아이튠즈에서 음악 다운로드,,,google,TRUE,조사 결합 명사구,거래형,엔터테인먼트,high
ORCAS,,아이튠즈에서 음악 다운로드,,,naver,TRUE,조사 결합 명사구,거래형,엔터테인먼트,high
ORCAS,,아이팟 나노 초기화하는 방법,,,google,TRUE,관형절 포함 명사구,정보형,기술,high
ORCAS,,아이팟 나노 초기화하는 방법,,,naver,TRUE,관형절 포함 명사구,정보형,기술,high
ORCAS,,아이팟 셔플 2세대 매뉴얼,,,google,TRUE,명사구,거래형,기술,high
ORCAS,,아이팟 셔플 2세대 매뉴얼,,,naver,FALSE,명사구,거래형,기술,high
ORCAS,,아이패드에서 활성화 잠금 해제하는 방법,,,google,TRUE,관형절 포함 명사구,정보형,기술,high
ORCAS,,아이패드에서 활성화 잠금 해제하는 방법,,,naver,TRUE,관형절 포함 명사구,정보형,기술,high
ORCAS,,아이폰,,,google,FALSE,명사구,상업형,기술,high
ORCAS,,아이폰,,,naver,FALSE,명사구,상업형,기술,high
ORCAS,,아이폰 6 소프트웨어 업데이트 방법,,,google,TRUE,명사구,정보형,기술,high
ORCAS,,아이폰 6 소프트웨어 업데이트 방법,,,naver,TRUE,명사구,정보형,기술,high
ORCAS,,아이폰 6s 백업,,,google,TRUE,명사구,정보형,기술,high
ORCAS,,아이폰 6s 백업,,,naver,TRUE,명사구,정보형,기술,high
ORCAS,,아이폰 6s 플러스 vs 아이폰 7 플러스,,,google,TRUE,명사구,상업형,기술,high
ORCAS,,아이폰 6s 플러스 vs 아이폰 7 플러스,,,naver,TRUE,명사구,상업형,기술,high
ORCAS,,아이폰 6s 플러스 가격,,,google,TRUE,명사구,상업형,기술,high
ORCAS,,아이폰 6s 플러스 가격,,,naver,FALSE,명사구,상업형,기술,high
ORCAS,,아이폰 8 가격,,,google,TRUE,명사구,상업형,기술,high
ORCAS,,아이폰 8 가격,,,naver,FALSE,명사구,상업형,기술,high
ORCAS,,아이폰 SE 위키,,,google,TRUE,명사구,정보형,기술,high
ORCAS,,아이폰 SE 위키,,,naver,FALSE,명사구,정보형,기술,high
ORCAS,,아이폰 X에서 앱 닫기,,,google,TRUE,명사형 전성어미,정보형,기술,high
ORCAS,,아이폰 X에서 앱 닫기,,,naver,TRUE,명사형 전성어미,정보형,기술,high
ORCAS,,아이폰 대 안드로이드 폰,,,google,TRUE,명사구,상업형,기술,high
ORCAS,,아이폰 대 안드로이드 폰,,,naver,TRUE,명사구,상업형,기술,high
ORCAS,,아이폰 보증 기간은 얼마인가,,,google,TRUE,의문문,정보형,기술,high
ORCAS,,아이폰 보증 기간은 얼마인가,,,naver,TRUE,의문문,정보형,기술,high
ORCAS,,아이폰 복원 오류,,,google,TRUE,명사구,정보형,기술,high
ORCAS,,아이폰 복원 오류,,,naver,FALSE,명사구,정보형,기술,high
ORCAS,,아이폰 윈도우 드라이버,,,google,TRUE,명사구,거래형,기술,high
ORCAS,,아이폰 윈도우 드라이버,,,naver,TRUE,명사구,거래형,기술,high
ORCAS,,아이폰 퀵 스타트 작동 안됨,,,google,TRUE,평서문,정보형,기술,high
ORCAS,,아이폰 퀵 스타트 작동 안됨,,,naver,TRUE,평서문,정보형,기술,high
ORCAS,,아이폰 프로세서,,,google,TRUE,명사구,정보형,기술,high
ORCAS,,아이폰 프로세서,,,naver,TRUE,명사구,정보형,기술,high
ORCAS,,아이폰 헤드셋 어댑터,,,google,TRUE,명사구,상업형,쇼핑,high
ORCAS,,아이폰 헤드셋 어댑터,,,naver,FALSE,명사구,상업형,쇼핑,high
ORCAS,,아이폰에서 PC로 사진 업로드하는 방법,,,google,TRUE,관형절 포함 명사구,정보형,기술,high
ORCAS,,아이폰에서 PC로 사진 업로드하는 방법,,,naver,TRUE,관형절 포함 명사구,정보형,기술,high
ORCAS,,아질산염 검사,,,google,TRUE,명사구,정보형,건강,low
ORCAS,,아질산염 검사,,,naver,FALSE,명사구,정보형,건강,low
ORCAS,,아카마이 로고,,,google,TRUE,명사구,거래형,기술,high
ORCAS,,아카마이 로고,,,naver,FALSE,명사구,거래형,기술,high
ORCAS,,아크로뱃 리더 다운로드 무료 윈도우 10,,,google,TRUE,명사구,거래형,기술,high
ORCAS,,아크로뱃 리더 다운로드 무료 윈도우 10,,,naver,TRUE,명사구,거래형,기술,high
ORCAS,,아크로뱃 아이콘,,,google,FALSE,명사구,정보형,기술,medium
ORCAS,,아크로뱃 아이콘,,,naver,TRUE,명사구,정보형,기술,medium
ORCAS,,아크로뱃 프로 다운로드,,,google,TRUE,명사구,거래형,기술,high
ORCAS,,아크로뱃 프로 다운로드,,,naver,TRUE,명사구,거래형,기술,high
ORCAS,,아크릴 그림 그리는 법,,,google,FALSE,관형절 포함 명사구,정보형,취미 여가,high
ORCAS,,아크릴 그림 그리는 법,,,naver,TRUE,관형절 포함 명사구,정보형,취미 여가,high
ORCAS,,아파치 니피 다운로드,,,google,TRUE,명사구,거래형,기술,high
ORCAS,,아파치 니피 다운로드,,,naver,TRUE,명사구,거래형,기술,high
ORCAS,,아파트의 캡 레이트란 무엇인가,,,google,TRUE,의문문,정보형,비즈니스 금융,high
ORCAS,,아파트의 캡 레이트란 무엇인가,,,naver,TRUE,의문문,정보형,비즈니스 금융,high
ORCAS,,아폴로 11호란 무엇인가,,,google,TRUE,의문문,정보형,과학,high
ORCAS,,아폴로 11호란 무엇인가,,,naver,TRUE,의문문,정보형,과학,high
ORCAS,,아프리카 사바나 먹이망,,,google,TRUE,명사구,정보형,과학,high
ORCAS,,아프리카 사바나 먹이망,,,naver,FALSE,명사구,정보형,과학,high
ORCAS,,아프리카 제국주의,,,google,TRUE,명사구,정보형,정치,high
ORCAS,,아프리카 제국주의,,,naver,TRUE,명사구,정보형,정치,high
ORCAS,,아픽사반 수치,,,google,TRUE,명사구,정보형,건강,high
ORCAS,,아픽사반 수치,,,naver,FALSE,명사구,정보형,건강,high
ORCAS,,악센펠드-리거,,,google,TRUE,명사구,정보형,건강,high
ORCAS,,악센펠드-리거,,,naver,FALSE,명사구,정보형,건강,high
ORCAS,,안경테 온라인 주문,,,google,TRUE,명사구,상업형,뷰티 패션,high
ORCAS,,안경테 온라인 주문,,,naver,TRUE,명사구,상업형,뷰티 패션,high
ORCAS,,안구 보철물,,,google,TRUE,명사구,상업형,건강,medium
ORCAS,,안구 보철물,,,naver,FALSE,명사구,상업형,건강,medium
ORCAS,,안도감의 의미,,,google,TRUE,조사 결합 명사구,정보형,기타,high
ORCAS,,안도감의 의미,,,naver,TRUE,조사 결합 명사구,정보형,기타,high
ORCAS,,안드로이드 4.4 운영 체제,,,google,TRUE,명사구,정보형,기술,medium
ORCAS,,안드로이드 4.4 운영 체제,,,naver,TRUE,명사구,정보형,기술,medium
ORCAS,,안드로이드 새 전화로 문자 메시지 전송하는 방법,,,google,TRUE,관형절 포함 명사구,정보형,기술,high
ORCAS,,안드로이드 새 전화로 문자 메시지 전송하는 방법,,,naver,TRUE,관형절 포함 명사구,정보형,기술,high
ORCAS,,안젤리나 졸리 오늘 뉴스,,,google,TRUE,명사구,정보형,엔터테인먼트,medium
ORCAS,,안젤리나 졸리 오늘 뉴스,,,naver,FALSE,명사구,정보형,엔터테인먼트,medium
ORCAS,,알라란 누구,,,google,TRUE,명사구,정보형,분류 불가,low
ORCAS,,알라란 누구,,,naver,FALSE,명사구,정보형,분류 불가,low
ORCAS,,알레르기 패치 테스트,,,google,TRUE,명사구,정보형,건강,medium
ORCAS,,알레르기 패치 테스트,,,naver,FALSE,명사구,정보형,건강,medium
ORCAS,,알레르기성 곰팡이 부비동염,,,google,TRUE,명사구,정보형,건강,medium
ORCAS,,알레르기성 곰팡이 부비동염,,,naver,FALSE,명사구,정보형,건강,medium
ORCAS,,알렉산더 그레이엄 벨은 언제 죽었나,,,google,TRUE,의문문,정보형,과학,high
ORCAS,,알렉산더 그레이엄 벨은 언제 죽었나,,,naver,FALSE,의문문,정보형,과학,high
ORCAS,,알루미늄은 중금속인가,,,google,TRUE,의문문,정보형,과학,high
ORCAS,,알루미늄은 중금속인가,,,naver,TRUE,의문문,정보형,과학,high
ORCAS,,알부테롤 vs 레발부테롤,,,google,TRUE,명사구,정보형,건강,high
ORCAS,,알부테롤 vs 레발부테롤,,,naver,TRUE,명사구,정보형,건강,high
ORCAS,,알카트라즈 탈출,,,google,FALSE,명사구,정보형,엔터테인먼트,medium
ORCAS,,알카트라즈 탈출,,,naver,FALSE,명사구,정보형,엔터테인먼트,medium
ORCAS,,알코올 중독 치료,,,google,TRUE,명사구,정보형,건강,high
ORCAS,,알코올 중독 치료,,,naver,TRUE,명사구,정보형,건강,high
ORCAS,,알코올이 고혈압을 유발할 수 있나,,,google,TRUE,의문문,정보형,건강,high
ORCAS,,알코올이 고혈압을 유발할 수 있나,,,naver,TRUE,의문문,정보형,건강,high
ORCAS,,알파 2 수용체,,,google,TRUE,명사구,정보형,건강,high
ORCAS,,알파 2 수용체,,,naver,TRUE,명사구,정보형,건강,high
ORCAS,,알프레드 몰리나 인디아나 존스,,,google,TRUE,명사구,정보형,엔터테인먼트,high
ORCAS,,알프레드 몰리나 인디아나 존스,,,naver,FALSE,명사구,정보형,엔터테인먼트,high
ORCAS,,암 유전자,,,google,TRUE,명사구,정보형,건강,medium
ORCAS,,암 유전자,,,naver,FALSE,명사구,정보형,건강,medium
ORCAS,,암 치료를 위한 화학요법,,,google,TRUE,관형절 포함 명사구,정보형,건강,medium
ORCAS,,암 치료를 위한 화학요법,,,naver,TRUE,관형절 포함 명사구,정보형,건강,medium
ORCAS,,암 치료의 부작용,,,google,TRUE,조사 결합 명사구,정보형,건강,high
ORCAS,,암 치료의 부작용,,,naver,FALSE,조사 결합 명사구,정보형,건강,high
ORCAS,,암모니아가 잔디를 죽이나요,,,google,TRUE,의문문,정보형,취미 여가,medium
ORCAS,,암모니아가 잔디를 죽이나요,,,naver,TRUE,의문문,정보형,취미 여가,medium
ORCAS,,암모니아의 화학식,,,google,TRUE,조사 결합 명사구,정보형,과학,high
ORCAS,,암모니아의 화학식,,,naver,TRUE,조사 결합 명사구,정보형,과학,high
ORCAS,,암컷 개 중성화,,,google,TRUE,명사구,정보형,반려동물,medium
ORCAS,,암컷 개 중성화,,,naver,TRUE,명사구,정보형,반려동물,medium
ORCAS,,암컷 산토끼,,,google,TRUE,명사구,정보형,과학,medium
ORCAS,,암컷 산토끼,,,naver,TRUE,명사구,정보형,과학,medium
ORCAS,,압력 단위 변환,,,google,FALSE,명사구,거래형,과학,high
ORCAS,,압력 단위 변환,,,naver,FALSE,명사구,거래형,과학,high
ORCAS,,애벌레,,,google,FALSE,명사구,정보형,과학,high
ORCAS,,애벌레,,,naver,TRUE,명사구,정보형,과학,high
ORCAS,,애완동물 소변 제거제,,,google,FALSE,명사구,상업형,반려동물,high
ORCAS,,애완동물 소변 제거제,,,naver,FALSE,명사구,상업형,반려동물,high
ORCAS,,애자일 vs 스크럼 방법론,,,google,TRUE,명사구,정보형,기술,medium
ORCAS,,애자일 vs 스크럼 방법론,,,naver,TRUE,명사구,정보형,기술,medium
ORCAS,,애자일 개발 환경,,,google,FALSE,명사구,정보형,기술,high
ORCAS,,애자일 개발 환경,,,naver,FALSE,명사구,정보형,기술,high
ORCAS,,애자일 약어,,,google,FALSE,명사구,정보형,기술,high
ORCAS,,애자일 약어,,,naver,TRUE,명사구,정보형,기술,high
ORCAS,,애자일 칸반,,,google,FALSE,명사구,정보형,기술,medium
ORCAS,,애자일 칸반,,,naver,TRUE,명사구,정보형,기술,medium
ORCAS,,애프터 이펙트 cc 2014,,,google,TRUE,명사구,상업형,기술,medium
ORCAS,,애프터 이펙트 cc 2014,,,naver,TRUE,명사구,상업형,기술,medium
ORCAS,,애플 로그인 페이지,,,google,TRUE,명사구,이동형,기술,high
ORCAS,,애플 로그인 페이지,,,naver,TRUE,명사구,이동형,기술,high
ORCAS,,애플 미라캐스트,,,google,TRUE,명사구,정보형,기술,medium
ORCAS,,애플 미라캐스트,,,naver,FALSE,명사구,정보형,기술,medium
ORCAS,,애플 보증 확인 imei,,,google,TRUE,명사구,거래형,기술,high
ORCAS,,애플 보증 확인 imei,,,naver,TRUE,명사구,거래형,기술,high
ORCAS,,애플 스토어와 아이튠즈,,,google,TRUE,조사 결합 명사구,이동형,기술,medium
ORCAS,,애플 스토어와 아이튠즈,,,naver,TRUE,조사 결합 명사구,이동형,기술,medium
ORCAS,,애플 아이디 잠금 사기 2019,,,google,TRUE,명사구,정보형,기술,medium
ORCAS,,애플 아이디 잠금 사기 2019,,,naver,FALSE,명사구,정보형,기술,medium
ORCAS,,애플 펜슬 A1603,,,google,TRUE,명사구,상업형,기술,high
ORCAS,,애플 펜슬 A1603,,,naver,FALSE,명사구,상업형,기술,high
ORCAS,,액티브 디렉토리 사용자 및 컴퓨터 다운로드,,,google,TRUE,명사구,거래형,기술,high
ORCAS,,액티브 디렉토리 사용자 및 컴퓨터 다운로드,,,naver,TRUE,명사구,거래형,기술,high
ORCAS,,앤드류 잭슨 노예제,,,google,TRUE,명사구,정보형,정치,high
ORCAS,,앤드류 잭슨 노예제,,,naver,FALSE,명사구,정보형,정치,high
ORCAS,,앤디 워홀 벨벳 언더그라운드,,,google,TRUE,명사구,정보형,엔터테인먼트,medium
ORCAS,,앤디 워홀 벨벳 언더그라운드,,,naver,FALSE,명사구,정보형,엔터테인먼트,medium
ORCAS,,야곱 구약,,,google,TRUE,명사구,정보형,기타,medium
ORCAS,,야곱 구약,,,naver,TRUE,명사구,정보형,기타,medium
ORCAS,,야구 드래프트,,,google,FALSE,명사구,정보형,스포츠,high
ORCAS,,야구 드래프트,,,naver,FALSE,명사구,정보형,스포츠,high
ORCAS,,야생 아기 새 돌보는 방법,,,google,TRUE,관형절 포함 명사구,정보형,반려동물,medium
ORCAS,,야생 아기 새 돌보는 방법,,,naver,TRUE,관형절 포함 명사구,정보형,반려동물,medium
